13:18:51.341 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.770022770587484
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Humanimpactontheenvironment.txt
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5518
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 22
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.0602522406464026
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 2.01161648331496
13:18:51.550 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.614869407953818
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9612141566728527
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9612141566728527
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Humanoverpopulation.txt
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 10692
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 18
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.7107678428762836
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8239797084373282
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3709632426861234
13:18:51.551 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8632963040892568
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8632963040892568
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Humanpopulationcontrol.txt
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3313
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3568531484707378
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3107514107385014
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.703825651559736
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5328761060125871
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5328761060125871
13:18:51.552 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hybridvehicle.txt
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6244
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.2918475880021996
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.025199499698018
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.3326411028369853
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.2871627647626201
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.2871627647626201
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydrocarbonfuel.txt
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2019
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.553 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9440647469853365
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.850585494644703
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.405547696037578
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8777776098708313
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8777776098708313
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydroelectricity.txt
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3269
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.554 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3428170668128108
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6470711779861722
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.141002557774413
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7612742042702666
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7612742042702666
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydrogen.txt
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5249
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.555 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.97444074141953
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.7396348393715406
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.9614399815129484
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.03932313762502208
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.03932313762502208
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydrogeneconomy.txt
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8050
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.867964939688934
13:18:51.556 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5687745453496604
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.7393413063541722
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.30199561573022066
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.30199561573022066
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydrogenfuel.txt
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 764
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5437174178785522
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7297518855964664
13:18:51.557 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.2484779412539995
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8102535167531062
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8102535167531062
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Hydrogenfuelcellvehicles.txt
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5663
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.1065075097463892
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.441085593680941
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8732450566071748
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6276722513196177
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6276722513196177
13:18:51.558 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Iceland.txt
13:18:51.559 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 11307
13:18:51.560 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.9069539842314005
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3323974272021495
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.731962976305447
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5492554336447047
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5492554336447047
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Incineration.txt
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5485
13:18:51.561 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.049725179402957
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5603445127390898
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0282678960287823
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7071821756382024
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7071821756382024
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Industrialecology.txt
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1841
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.887282416641904
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.562 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6978442244753404
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.207001662034266
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7916348803482922
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7916348803482922
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Industrialrevolution.txt
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 14342
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 4.875124616772508
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.3744601422954271
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.4867549946562242
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.7199943735472935
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.7199943735472935
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InstitutionofEngineeringandTechnology(professionalsociety).txt
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2058
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.563 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9565058193639536
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6681385801831108
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.168387750710918
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7739839193892516
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7739839193892516
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Intermittentenergysource.txt
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4208
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6423598094672094
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8325891092188522
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.0822698109453823
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.07906051250425095
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.07906051250425095
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Internalenergymarket.txt
13:18:51.564 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2332
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0439123278701359
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8200131642009407
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3658071926810385
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8611192713992198
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8611192713992198
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalElectrotechnicalCommission.txt
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 878
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5800836294468179
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.392331367150619
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.565 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8098701854426156
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5932551219557423
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5932551219557423
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalEnergyAgency.txt
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2529
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 8
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.1067556934749458
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.9326311797966123
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.5121976235649157
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9211579173128084
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9211579173128084
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalNetworkforSustainableEnergy.txt
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 93
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.566 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.32966717259516404
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6545493829904614
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.1507233617419264
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7658042328756892
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7658042328756892
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalPartnershipforEnergyEfficiencyCooperation.txt
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 710
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5264913176620054
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.741545664234352
13:18:51.567 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.2638084931858304
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8170485689477396
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8170485689477396
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalRenewableEnergyAgency.txt
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1138
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6630241119709325
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.9810824301662961
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.5751786606659928
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9459189144917354
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9459189144917354
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalStandardBookNumber.txt
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3393
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:18:51.568 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.382373296939696
