07:59:06.267 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: EarthSummit.txt
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 409
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.4304717590475496
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.9239336346650036
07:59:06.364 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.500891818070887
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9166473954904797
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9166473954904797
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Ecolabel.txt
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2214
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0062701088784223
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.365 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7577956859326362
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.2849316471119736
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8263361101621891
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8263361101621891
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Ecologicalfootprint.txt
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2196
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 19
07:59:06.366 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0005280754729067
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 2.089944817570106
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.7166872080755584
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9994131998108823
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9994131998108823
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Ecologicalmodernization.txt
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1198
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6821642233226514
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6404662927571612
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.132416968785837
07:59:06.367 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7572560635346184
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7572560635346184
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Ecotax.txt
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1597
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8094459638115811
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2158417791961693
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.5804540774556894
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.4577121965447916
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.4577121965447916
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Ecovillage.txt
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1087
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.368 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6467550173219716
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.948021468304615
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.5322032235055376
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9290897631091045
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9290897631091045
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: EducationforSustainableDevelopment.txt
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1812
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8780313628219066
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.9191537961502299
07:59:06.369 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.4946785793094683
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.9141598949766406
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9141598949766406
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Efficientenergyuse.txt
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3964
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.5645233566368864
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5814472212618382
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0556989831165993
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7206159278840953
07:59:06.370 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7206159278840953
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Electricitygeneration.txt
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2027
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9466167618322322
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1301659592868571
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.4690853934443922
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.3846400258251739
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.3846400258251739
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Electricvehicle.txt
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6327
07:59:06.371 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 7
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.318324742038744
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.652657578086365
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.1482642335678586
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7646601828463427
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7646601828463427
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Emissionstrading.txt
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 10471
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.372 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 13
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.640268432730786
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7187222739595278
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.2341407182841846
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8038566880474081
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8038566880474081
07:59:06.373 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Endangeredspecies.txt
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2154
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9871299975267036
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4729857768637893
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.9147116153696546
07:59:06.374 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.649567018796157
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.649567018796157
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyaudit.txt
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2463
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0857015709880553
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.425931801496637
07:59:06.375 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8535468746098152
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6171010330702635
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6171010330702635
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyconservationmeasure.txt
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 705
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5248963083826955
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7426458208964586
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.376 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.26523856995422
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8176800822864088
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8176800822864088
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energycrisis.txt
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1486
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 8
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7740367578109014
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 2.0059181977248923
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.6074622939284358
07:59:06.377 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.95837744716635
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.95837744716635
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energydescent.txt
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 280
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.3893205196413542
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5835078866955183
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0583776105027094
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7219181047899745
07:59:06.378 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7219181047899745
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energydevelopment.txt
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7146
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 15
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.5795872619897047
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8771771776094004
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.440113816800224
07:59:06.379 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.892044684446809
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.892044684446809
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyefficientbuildings.txt
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4381
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6975471305313319
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.642392324475863
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.134920587871162
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7584294506123178
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7584294506123178
07:59:06.380 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energypolicy.txt
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1074
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6426079931957659
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6650218312096225
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.1643363365320005
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7721137724432933
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7721137724432933
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: EnergypolicyoftheEuropeanUnion.txt
07:59:06.381 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2332
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0439123278701359
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8200131642009407
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3658071926810385
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8611192713992198
07:59:06.382 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8611192713992198
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyrecovery.txt
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 714
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5277673250854533
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.740666538543556
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.2626657311863756
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.816543645262289
07:59:06.383 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.816543645262289
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyrecycling.txt
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1184
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6776981973405837
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7946007654387168
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3327740053626687
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8470581196642651
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8470581196642651
07:59:06.384 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Energyresilience.txt
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7146
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 15
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.5795872619897047
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8771771776094004
07:59:06.385 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
