13:19:18.543 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
13:19:18.803 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.5287951487803446
13:19:18.803 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.803 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 2.105334551503016
13:19:18.803 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.803 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.736692087132525
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.0067499235956652
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.0067499235956652
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: JSTOR.txt
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1490
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7753127652343493
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2392182623153676
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.6108408092611526
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.4767562844527077
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.4767562844527077
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Khazzoom%E2%80%93Brookespostulate.txt
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 886
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5826356442937137
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3900862197387187
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.804 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8069517527630172
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5916413110671477
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5916413110671477
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Landfillgas.txt
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1080
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6445220043309378
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.663816747523414
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.1627698667345876
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7713897459034958
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7713897459034958
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Liquefiednaturalgas.txt
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7069
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 12
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.5550241190883325
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.805 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8138066817338665
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3577394813311043
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8577033131154403
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8577033131154403
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Listofrenewableenergytopicsbycountry.txt
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 264
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.3842164899475625
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.589346764741505
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0659674785048168
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7255986292883708
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7255986292883708
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Localfood.txt
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4162
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.806 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6276857240975582
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4261988374949688
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8538939906076468
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6172882867643696
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6172882867643696
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LockheedMartin.txt
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2412
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.069432476339094
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4334897522319408
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8633713388297546
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6223873948005995
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6223873948005995
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LosAngeles.txt
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7642
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.7378121824972466
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1502642104830114
13:19:18.807 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.4952108018619998
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.4022672014924034
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.4022672014924034
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Lowcarbon.txt
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3460
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4037464212824486
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7828811589300146
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3175398686437445
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8405062216081698
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8405062216081698
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Lowcarboneconomy.txt
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3460
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4037464212824486
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7828811589300146
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3175398686437445
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8405062216081698
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8405062216081698
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Lowcarbonpower.txt
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2556
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.808 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.1153687435832194
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.412352874459166
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8358958356579933
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6075325561977711
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6075325561977711
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Manhattan.txt
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 12904
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 4.416399948042982
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8899196437945056
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1567928933753262
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.14565142905574568
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.14565142905574568
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Marinecurrentpower.txt
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 802
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5558394884013075
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4140276142885377
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8380728042712595
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6087176337427377
13:19:18.809 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6087176337427377
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Marineenergy.txt
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1217
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6882252585840288
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6367675982323058
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.12760909251189
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7549988574771427
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7549988574771427
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: MassachusettsInstituteofTechnology.txt
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8423
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.9869526319254525
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8823023446888383
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1468912831191704
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.1370550499750905
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.1370550499750905
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Methane.txt
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3442
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.810 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3980043878769333
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5006806310136596
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.9507117314329807
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6681942964612857
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6681942964612857
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Methanol.txt
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3602
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.44904468481485
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8983094565978988
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1676986823365998
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.15503487367258717
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.15503487367258717
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: MicroCHP.txt
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3281
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3466450890831545
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9375086203851775
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.218653074018564
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.19774621115691138
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.19774621115691138
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Microcombinedheatandpower.txt
13:19:18.811 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3281
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3466450890831545
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9375086203851775
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.218653074018564
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.19774621115691138
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.19774621115691138
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Microturbines.txt
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7406
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.66252774451382
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.6006780435439508
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.7808121742491725
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.24742065198486432
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.24742065198486432
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Moscow.txt
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 13626
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 4.646719287975332
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8631152460871259
13:19:18.812 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1219502679817657
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.11506848168121869
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.11506848168121869
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Nanosolar.txt
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1358
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7332045202605679
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8592055260514184
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.4167527426296984
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8824247972040559
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8824247972040559
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Nanotechnology.txt
13:19:18.813 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4291
